date_time,c31,c31bad,c11,c11bad,c43,c43bad,c13,c13bad,c41,c41bad,c33,c33bad,c23,c23bad,c21,c21bad
2020-09-18 04:00:00,62,6.45,31,0,77,5.19,15,13.33,76,6.58, NULL, NULL,35,0,48,8.33
2020-09-18 05:00:00,120,5,74,10.81,134,5.97,16,6.25,154,4.55,1,0,57,0,82,3.66
2020-09-18 06:00:00,372,9.68,548,8.03,329,8.81,34,8.82,820,6.95,553,4.34,255,0.39,237,3.38
2020-09-18 07:00:00,1149,4.44,1467,5.59,1249,4.64,403,8.68,1792,4.58,2574,2.02,592,0.51,536,4.66
2020-09-18 08:00:00,1501,3.13,1365,5.13,1084,5.17,815,1.96,1797,3.23,2482,1.33,637,0.16,568,4.23
2020-09-18 09:00:00,1579,3.93,1216,4.28,627,8.13,975,3.08,1512,3.11,2022,1.14,585,0.51,491,3.05
2020-09-18 10:00:00,1794,3.9,1236,5.5,1537,4.49,1125,2.31,1605,4.05,2043,1.27,570,1.23,465,1.94
2020-09-18 11:00:00,1805,4.21,1221,5.57,1551,4.06,1136,2.38,1459,3.77,1873,0.96,508,1.38,489,2.86
2020-09-18 12:00:00,2074,4.34,1123,4.27,1532,4.05,1292,2.86,1454,6.33,1820,0.93,565,0.71,470,2.98
2020-09-18 13:00:00,2020,3.61,1180,4.41,1632,4.04,1213,2.64,1548,4.33,1988,1.01,573,0.17,458,2.18
2020-09-18 14:00:00,2151,4.88,1206,6.38,1789,4.3,1170,4.02,1500,3.13,1970,1.27,541,0.74,480,3.75
2020-09-18 15:00:00,2399,4.42,1152,5.56,1906,3.36,1219,3.28,1448,5.11,1866,1.71,523,1.15,454,3.52
2020-09-18 16:00:00,2766,3.25,1164,6.19,1949,2.41,1450,2.69,1355,3.47,1664,1.92,556,1.08,443,2.26
2020-09-18 17:00:00,2638,3.79,1039,4.91,2005,2.79,1328,2.71,1489,3.69,1592,1.76,578,0.52,452,2.43
2020-09-18 18:00:00,2672,3.63,983,4.58,1926,4.31,1078,5.94,1331,4.81,1435,1.25,511,1.37,428,3.5
2020-09-18 19:00:00,1677,4.11,571,13.31,1431,6.08,221,16.74,899,4.78,370,3.51,476,1.89,434,3
2020-09-18 20:00:00,1078,4.17,364,13.46,1246,5.78,239,17.15,829,6.51,16,25,465,0.86,411,5.84
2020-09-18 21:00:00,1001,4.7,392,14.29,990,5.05,165,13.33,676,6.07,13,7.69,394,2.03,405,4.94
2020-09-18 22:00:00,651,5.53,383,9.66,766,5.74,103,8.74,508,6.69,9,44.44,278,1.8,281,2.85
2020-09-18 23:00:00,570,6.84,354,11.02,578,5.19,97,15.46,372,5.11,7,57.14,174,0.57,168,4.76
2020-09-19 00:00:00,530,7.17,287,10.1,489,5.32,72,9.72,294,4.08,5,60,147,1.36,156,7.69
2020-09-19 01:00:00,448,6.03,289,5.88,391,5.88,66,10.61,261,3.07,6,33.33,116,3.45,148,6.08
2020-09-19 02:00:00,375,5.33,270,12.96,283,4.24,63,14.29,169,4.73,2,100,100,3,104,6.73
2020-09-19 03:00:00,306,5.88,240,12.08,239,6.28,41,12.2,195,4.1,1,0,75,1.33,103,4.85
2020-09-19 04:00:00,257,7.78,199,10.05,216,4.17,56,12.5,173,2.89, NULL, NULL,75,4,100,4
2020-09-19 05:00:00,181,5.52,172,13.95,182,2.75,37,21.62,148,4.05, NULL, NULL,79,0,103,4.85
2020-09-19 06:00:00,291,3.09,364,8.24,257,5.45,26,7.69,355,4.23,309,4.21,135,0,122,3.28
2020-09-19 07:00:00,748,4.55,736,3.26,617,7.62,349,5.44,702,3.99,1013,0.89,271,0.74,187,1.6
2020-09-19 08:00:00,1015,4.33,856,3.62,875,4.57,618,3.07,903,3.54,1173,0.68,365,0.27,272,2.21
2020-09-19 09:00:00,1299,2.93,1049,3.91,1031,4.17,797,2.63,1119,3.13,1546,1.29,416,0.96,354,3.39
2020-09-19 10:00:00,1643,4.32,1120,2.14,1219,5.25,1101,2.63,1169,3.59,1592,1.07,498,0.6,449,4.45
2020-09-19 11:00:00,1787,4.76,1240,4.11,1387,3.89,1228,2.93,1263,4.43,1720,1.22,531,1.88,403,3.47
2020-09-19 12:00:00,1969,3.81,1233,3.24,1498,4.47,1163,3.61,1347,3.34,1832,1.09,517,0,390,5.13
2020-09-19 13:00:00,1996,3.76,1308,3.52,1571,4.9,754,5.31,1440,5.14,1826,1.53,533,1.69,375,4.27
2020-09-19 14:00:00,2025,4.15,1258,3.9,1615,5.02,886,5.76,1338,3.81,1732,0.92,532,0.94,395,6.33
2020-09-19 15:00:00,2030,3.5,1228,4.32,1529,3.4,1233,4.95,1283,3.82,1742,1.03,378,2.65,363,6.34
2020-09-19 16:00:00,1999,2.6,1134,3,1464,3.42,1279,2.89,1244,3.05,1645,1.16,421,0.71,325,5.23
2020-09-19 17:00:00,1751,3.71,1150,3.04,1417,5.58,1048,3.24,1262,4.68,1619,1.42,498,1.2,385,4.16
2020-09-19 18:00:00,1600,2.81,1117,3.04,1246,5.94,595,8.24,1234,4.29,1637,1.47,348,2.3,413,5.08
2020-09-19 19:00:00,981,4.79,536,11.19,1047,5.06,175,11.43,813,4.31,233,6.01,432,1.16,303,4.29
2020-09-19 20:00:00,891,5.84,381,10.24,1074,6.05,139,17.27,753,7.44,23,8.7,435,1.38,305,3.61
2020-09-19 21:00:00,790,5.82,351,8.26,922,4.66,137,12.41,559,7.16,26,26.92,347,1.44,243,4.94
2020-09-19 22:00:00,583,6.69,318,8.81,699,4.58,103,11.65,438,4.79,19,10.53,213,1.41,186,4.84
2020-09-19 23:00:00,464,6.03,314,10.51,437,3.2,98,13.27,291,6.19,8,25,151,1.32,155,1.94
2020-09-20 00:00:00,416,8.17,230,11.3,408,5.39,73,19.18,273,3.66,8,25,135,2.22,146,8.9
2020-09-20 01:00:00,299,5.02,173,8.67,290,4.83,53,13.21,217,3.23, NULL, NULL,101,0,116,9.48
2020-09-20 02:00:00,200,9.5,116,11.21,219,4.57,31,16.13,141,0.71, NULL, NULL,95,2.11,96,6.25
2020-09-20 03:00:00,215,11.16,107,13.08,174,3.45,29,13.79,141,5.67, NULL, NULL,73,4.11,73,4.11
2020-09-20 04:00:00,167,10.18,93,9.68,162,6.17,22,18.18,115,5.22, NULL, NULL,44,4.55,69,4.35
2020-09-20 05:00:00,148,11.49,71,19.72,151,4.64,23,13.04,133,5.26, NULL, NULL,57,0,63,9.52
2020-09-20 06:00:00,202,5.94,118,11.02,177,10.17,23,0,215,5.58,78,10.26,76,0,85,4.71
2020-09-20 07:00:00,471,4.88,422,9,402,5.72,171,7.6,490,3.88,647,1.08,172,0.58,155,5.16
2020-09-20 08:00:00,723,4.01,587,9.03,587,4.94,434,3,577,3.64,746,1.07,226,0.88,184,2.17
2020-09-20 09:00:00,910,2.86,811,8.38,818,5.26,592,2.53,778,3.34,1019,1.47,275,0,249,2.81
2020-09-20 10:00:00,1043,3.07,920,7.93,842,4.04,669,3.44,857,3.38,1235,0.81,304,0,310,2.58
2020-09-20 11:00:00,1314,2.59,939,8.95,1103,4.26,857,2.92,1044,3.54,1386,1.3,360,0.28,372,1.88
2020-09-20 12:00:00,1602,3.93,1116,6.9,1223,3.11,1073,2.24,1186,3.96,1531,0.91,413,0.97,363,4.41
2020-09-20 13:00:00,1630,3.25,1192,7.47,1320,3.48,1104,1.72,1200,2.58,1561,0.58,430,1.16,369,1.63
2020-09-20 14:00:00,1792,3.79,1147,7.93,1339,4.56,1139,2.63,1199,3.34,1679,1.07,438,1.14,409,2.69
2020-09-20 15:00:00,1589,3.71,996,9.04,675,6.22,823,5.71,1181,4.4,1640,1.34,445,0.9,389,2.57
2020-09-20 16:00:00,1523,3.41,1030,9.71,986,5.98,740,7.7,1288,4.04,1664,0.96,478,0.84,438,3.2
2020-09-20 17:00:00,1636,3.06,896,7.92,1304,4.68,748,7.49,1333,3.23,1637,1.1,456,0.22,428,3.27
2020-09-20 18:00:00,1489,3.76,834,9.11,1261,4.36,721,7.63,1280,3.98,1555,1.67,458,0.66,417,3.12
2020-09-20 19:00:00,749,5.21,45,15.56,1056,4.45,145,15.17,743,8.88,169,5.33,406,1.23,388,5.67
2020-09-20 20:00:00,582,6.19,8,12.5,888,5.74,161,19.25,576,6.42,1,0,381,2.62,306,7.19
2020-09-20 21:00:00,439,6.15,15,33.33,680,6.32,117,12.82,457,6.35,1,0,283,1.41,247,7.69
2020-09-20 22:00:00,343,6.71,7,14.29,507,5.33,57,12.28,364,7.69, NULL, NULL,196,1.53,202,5.94
2020-09-20 23:00:00,276,9.06,116,12.07,288,9.03,34,20.59,236,10.17, NULL, NULL,134,0.75,147,8.16
2020-09-21 00:00:00,143,6.99,51,17.65,143,14.69,18,16.67,111,3.6, NULL, NULL,70,0,111,6.31
2020-09-21 01:00:00,152,6.58,9,22.22,105,4.76,14,35.71,86,11.63, NULL, NULL,42,2.38,68,2.94
2020-09-21 02:00:00,117,12.82,3,33.33,56,10.71,8,25,31,12.9, NULL, NULL,30,6.67,40,7.5
2020-09-21 03:00:00,72,11.11,1,0,36,11.11,4,0,4,25, NULL, NULL,1,0,35,2.86
2020-09-21 04:00:00,75,8, NULL, NULL,48,16.67,4,25,1,100, NULL, NULL,2,100,67,13.43
2020-09-21 05:00:00,133,5.26, NULL, NULL,73,15.07,8,25,9,11.11, NULL, NULL,26,3.85,68,4.41
2020-09-21 06:00:00,236,5.93,8,12.5,192,14.06,40,10,30,13.33, NULL, NULL,125,2.4,223,10.31
2020-09-21 07:00:00,1113,2.88,638,10.03,1067,6,373,6.43,669,6.13,402,2.74,169,2.96,642,4.98
2020-09-21 08:00:00,1445,3.32,918,7.3,1337,5.31,651,4.92,1320,6.89,1057,2.65,535,0.37,716,5.17
2020-09-21 09:00:00,1415,2.97,922,7.27,1265,3.4,756,4.1,1426,4.49,1721,3.02,553,1.27,647,4.79
2020-09-21 10:00:00,1538,4.03,1035,7.92,1283,4.36,933,4.07,1462,3.83,1864,1.56,512,0.78,625,5.44
2020-09-21 11:00:00,1780,3.71,999,6.31,1351,4.66,1049,3.24,1385,4.77,1698,2.12,498,1,631,4.28
2020-09-21 12:00:00,1887,3.76,1154,7.97,1550,3.29,1118,2.95,1363,4.55,1774,1.24,498,0.2,600,5.17
2020-09-21 13:00:00,1962,3.57,1183,6.17,1562,3.97,1052,2.95,1478,3.86,1844,1.57,539,0.93,516,3.68
2020-09-21 14:00:00,2058,3.69,1036,7.63,1445,4.91,1123,4.1,1437,3.34,1743,1.66,542,0.55,539,2.97
2020-09-21 15:00:00,1602,3.37,855,5.03,1173,4.26,900,2.78,1114,3.23,1405,1.78,323,0.62,433,6.7
2020-09-23 13:00:00,7,0,5,0,17,17.65,3,33.33,25,8,17,0,7,0,6,0
2020-09-23 14:00:00,2307,5.33,1205,4.98,1574,3.75,1157,2.07,1430,4.13,1909,1,522,0.96,470,3.19
2020-09-23 15:00:00,2088,3.93,1022,7.14,1623,3.64,1106,3.44,1358,4.57,1624,0.86,453,1.32,476,4.83
2020-09-23 16:00:00,2508,4.07,1058,6.81,1742,2.58,1402,3.28,1486,4.1,1656,1.93,431,0.7,488,3.07
2020-09-23 17:00:00,2480,3.71,980,6.12,1812,3.7,1289,2.79,1514,4.16,1709,1.93,563,1.6,507,4.54
2020-09-23 18:00:00,2250,2.84,908,5.51,1644,4.14,767,7.17,1508,3.78,1426,1.47,565,0.88,476,2.52
2020-09-23 19:00:00,1093,3.66,168,19.64,1158,6.22,179,11.73,877,5.82,29,10.34,472,2.12,470,5.53
2020-09-23 20:00:00,804,6.72,163,19.63,995,6.13,153,10.46,764,5.76, NULL, NULL,467,1.07,462,7.14
2020-09-23 21:00:00,686,5.25,144,18.75,744,6.05,115,19.13,570,7.89, NULL, NULL,313,0,380,4.74
2020-09-23 22:00:00,520,6.92,176,13.07,505,8.12,63,9.52,437,7.09,1,0,211,1.42,261,4.98
2020-09-23 23:00:00,349,7.16,128,17.97,348,4.89,56,19.64,272,5.51, NULL, NULL,133,1.5,168,2.98
2020-09-24 00:00:00,261,11.49,116,14.66,243,11.52,40,7.5,173,6.94, NULL, NULL,89,0,92,5.43
2020-09-24 01:00:00,132,6.06,75,10.67,138,5.8,23,13.04,95,5.26, NULL, NULL,60,0,59,3.39
2020-09-24 02:00:00,92,6.52,25,8,75,6.67,11,27.27,70,8.57, NULL, NULL,38,0,53,5.66
2020-09-24 03:00:00,73,8.22,25,16,75,6.67,6,16.67,52,5.77, NULL, NULL,32,0,37,2.7
2020-09-24 04:00:00,55,9.09,37,10.81,67,4.48,14,7.14,58,5.17, NULL, NULL,19,0,40,7.5
2020-09-24 05:00:00,70,7.14,48,20.83,100,4,17,29.41,138,5.07, NULL, NULL,52,1.92,57,1.75
2020-09-24 06:00:00,354,5.93,689,8.85,424,6.13,65,18.46,864,6.02,917,2.07,245,1.63,216,3.7
2020-09-24 07:00:00,1209,4.55,1485,4.85,1119,7.69,576,3.82,1808,3.98,2779,1.22,567,1.41,621,5.8
2020-09-24 08:00:00,1534,2.93,1350,5.19,1180,5,775,2.06,1840,3.8,2595,0.81,552,0.72,576,4.17
2020-09-24 09:00:00,1543,4.28,1357,5.9,1249,4.64,792,4.04,1663,3.13,2317,1.25,527,1.14,501,6.59
2020-09-24 10:00:00,1797,4.56,1211,4.71,1498,4.01,1013,2.57,1543,3.05,2044,0.93,552,0.36,502,3.78
2020-09-24 11:00:00,1836,3.49,1202,5.66,1570,5.16,1209,2.23,1500,4.6,2008,1.39,544,0.74,492,3.05
2020-09-24 12:00:00,1666,4.2,1117,4.83,1507,4.05,1008,2.28,1500,4.73,1988,1.06,525,1.14,481,3.53
2020-09-24 13:00:00,2029,5.37,1181,4.91,1548,4.26,1183,2.96,1479,3.85,2000,1.1,553,0.18,506,2.17
2020-09-24 14:00:00,1828,3.17,1108,6.23,1452,3.99,1141,3.42,1442,3.95,1874,0.96,557,1.26,459,3.7
2020-09-24 15:00:00,2112,3.12,1144,7.17,1587,3.34,1278,3.44,1350,3.19,1821,1.04,446,1.79,460,3.26
2020-09-24 16:00:00,2535,3.27,1133,6.8,1865,3.32,1437,2.57,1421,3.17,1760,1.65,493,1.22,459,3.27
2020-09-24 17:00:00,2487,3.34,1172,7.17,1956,3.48,1408,3.27,1463,2.6,1675,1.79,561,1.43,478,6.07
2020-09-24 18:00:00,2236,3.53,904,5.42,1657,2.47,886,5.42,1327,5.05,1361,1.62,501,0.4,417,2.4
2020-09-24 19:00:00,1359,5.15,259,16.6,1173,6.48,166,16.87,877,7.18,99,4.04,445,1.35,455,3.74
2020-09-24 20:00:00,939,4.58,148,12.84,997,7.12,183,17.49,789,6.59,4,0,451,1.77,438,5.02
2020-09-24 21:00:00,689,5.95,159,15.72,764,6.15,156,16.03,622,8.04,1,0,369,2.71,353,5.67
2020-09-24 22:00:00,603,7.96,140,19.29,560,10,77,12.99,411,4.38, NULL, NULL,211,1.9,275,5.45
2020-09-24 23:00:00,364,8.24,112,15.18,309,13.27,48,14.58,298,6.71, NULL, NULL,141,0,197,3.55
2020-09-25 00:00:00,300,8.33,152,13.16,180,10.56,35,2.86,184,5.43, NULL, NULL,103,3.88,133,3.76
2020-09-25 01:00:00,176,8.52,53,7.55,94,10.64,22,9.09,146,6.85, NULL, NULL,69,7.25,100,9
2020-09-25 02:00:00,94,10.64,12,8.33,40,20,6,0,83,3.61, NULL, NULL,36,5.56,56,7.14
2020-09-25 03:00:00,44,6.82, NULL, NULL,16,18.75,5,40,69,7.25, NULL, NULL,36,5.56,39,25.64
2020-09-25 04:00:00,29,31.03, NULL, NULL,4,25,9,33.33,24,8.33, NULL, NULL,22,9.09,55,5.45
2020-09-25 05:00:00,9,11.11, NULL, NULL,5,40,7,0,14,14.29, NULL, NULL,50,0,65,6.15
2020-09-25 06:00:00,65,13.85,3,66.67,16,37.5,29,17.24,164,10.98,433,3.23,245,2.04,237,7.59
2020-09-25 07:00:00,1056,3.41,37,16.22,634,8.52,478,4.6,1632,4.84,2428,1.98,559,1.25,710,4.37
2020-09-25 08:00:00,1552,3.61,703,8.82,271,12.55,665,3.31,1525,4.33,2583,2.67,480,0.83,649,4.78
2020-09-25 09:00:00,1535,4.56,1385,5.7,68,14.71,744,4.57,1614,4.65,2351,1.96,505,1.39,492,4.07
2020-09-25 10:00:00,1593,5.21,1229,5.45,669,5.68,916,3.49,1542,3.63,2075,1.83,470,2.77,474,3.38
2020-09-25 11:00:00,1186,8.6,1157,4.06,1257,5.33,639,5.16,1496,2.74,1986,1.61,499,1.8,446,4.71
2020-09-25 12:00:00,1754,4.9,1175,3.32,1565,5.69,170,12.35,1455,3.64,1932,1.5,599,0.83,483,2.9
2020-09-25 13:00:00,1948,5.7,1225,4.65,1640,5.49,5,20,1398,6.58,1987,1.71,553,0.9,463,4.97
2020-09-25 14:00:00,2009,5.03,1153,4.94,1471,6.93,40,20,1429,4.69,2084,1.25,406,1.48,450,3.56
2020-09-25 15:00:00,2174,4.32,1118,6.08,1627,3.56,380,14.21,1357,4.35,1953,1.43,92,4.35,407,3.19
2020-09-25 16:00:00,2271,4.05,1157,6.91,1785,3.25,872,7.45,1478,3.99,1927,1.56,108,2.78,436,8.03
2020-09-25 17:00:00,2396,4.01,1077,8.64,1832,3.38,1021,5.19,1401,4.07,1688,2.07,242,4.13,437,6.41
2020-09-25 18:00:00,2427,4.04,1017,6.19,1911,3.45,742,7.01,1414,2.76,1498,1.67,441,2.27,436,4.13
2020-09-25 19:00:00,1369,5.26,233,17.6,1548,5.17,175,16,849,7.18,94,6.38,443,2.26,423,5.44
2020-09-25 20:00:00,1051,6.18,217,18.43,1346,5.94,247,14.17,765,6.27,5,40,456,2.19,406,7.14
2020-09-25 21:00:00,836,5.38,180,15,915,6.34,145,14.48,660,7.42, NULL, NULL,409,0.73,350,5.43
2020-09-25 22:00:00,676,5.18,205,16.1,731,8.21,99,17.17,532,7.14,1,100,312,1.92,286,3.5
2020-09-25 23:00:00,476,4.62,200,12.5,406,7.39,60,10,372,7.26,1,0,198,0.51,222,4.95
2020-09-26 00:00:00,413,8.96,233,11.16,284,7.75,45,8.89,320,3.75,1,0,160,0,145,4.83
2020-09-26 01:00:00,302,8.61,177,11.3,199,8.54,36,22.22,208,5.77, NULL, NULL,109,0.92,111,5.41
2020-09-26 02:00:00,219,3.2,133,15.04,124,12.1,20,10,169,4.73, NULL, NULL,85,1.18,103,6.8
2020-09-26 03:00:00,196,6.63,82,14.63,72,8.33,31,6.45,106,2.83, NULL, NULL,60,0,87,3.45
2020-09-26 04:00:00,169,10.06,111,9.91,61,21.31,11,27.27,92,5.43, NULL, NULL,52,0,74,5.41
2020-09-26 05:00:00,152,6.58,77,10.39,70,12.86,11,18.18,143,8.39, NULL, NULL,51,1.96,91,7.69
2020-09-26 06:00:00,269,7.43,215,13.49,141,11.35,24,8.33,342,5.56,146,4.11,113,0.88,108,5.56
2020-09-26 07:00:00,688,3.63,768,5.6,524,4.2,315,4.76,799,3.5,984,0.91,271,0,288,7.29
2020-09-26 08:00:00,1083,3.42,966,4.76,471,6.16,634,2.68,919,4.03,1283,1.33,349,0.86,351,4.56
2020-09-26 09:00:00,1388,4.25,1256,4.54,306,12.75,867,4.04,1221,4.42,1711,1.46,474,0.84,446,6.05
2020-09-26 10:00:00,1627,4.98,1311,4.27,554,7.4,1073,4.66,1298,3.54,1739,1.9,497,0.8,391,3.07
2020-09-26 11:00:00,1207,6.38,1223,3.68,1013,8.29,768,5.34,1463,3.14,1971,1.52,481,1.66,451,4.88
2020-09-26 12:00:00,1888,5.93,1378,3.92,1383,5.78,91,16.48,1509,4.11,2051,1.37,574,1.92,432,3.7
2020-09-26 13:00:00,2018,4.71,1388,4.54,1434,4.81,3,0,1444,6.37,1970,1.37,516,1.16,451,4.21
2020-09-26 14:00:00,2071,4.68,1324,3.1,1442,6.45,10,10,1160,3.53,1929,1.61,409,0.49,403,4.71
2020-09-26 15:00:00,2012,3.83,1349,5.71,1507,4.71,163,12.88,1345,4.01,1855,1.94,147,0.68,355,3.38
2020-09-26 16:00:00,1946,3.7,1377,4.07,1423,4.57,633,9.79,1255,3.59,1856,1.62,155,4.52,328,6.4
2020-09-26 17:00:00,1876,3.2,1113,7.55,1102,7.62,1065,4.88,1161,4.05,1725,2.03,264,1.89,361,7.2
2020-09-26 18:00:00,1767,3.28,1159,4.57,1359,2.65,653,7.96,1141,4.38,1567,1.47,430,0.23,378,3.7
2020-09-26 19:00:00,1070,4.95,345,13.91,938,6.18,151,14.57,779,7.06,56,14.29,408,1.23,346,4.05
2020-09-26 20:00:00,881,5.56,277,15.88,948,5.38,158,11.39,639,6.73,8,12.5,425,2.12,326,2.45
2020-09-26 21:00:00,719,4.87,263,16.35,735,5.58,129,14.73,590,5.42,4,75,319,0.63,332,4.82
2020-09-26 22:00:00,589,5.6,203,11.82,643,7.15,93,6.45,456,7.24,2,0,245,1.63,289,7.27
2020-09-26 23:00:00,440,6.59,206,13.59,420,5.48,100,12,339,7.67, NULL, NULL,182,2.2,216,4.63
2020-09-27 00:00:00,342,8.77,159,9.43,282,9.93,63,11.11,252,6.35, NULL, NULL,131,1.53,150,2
2020-09-27 01:00:00,272,7.72,153,11.11,176,7.95,38,21.05,169,4.73, NULL, NULL,89,1.12,125,3.2
2020-09-27 02:00:00,225,13.33,133,13.53,122,13.93,26,0,131,5.34, NULL, NULL,66,0,97,6.19
2020-09-27 03:00:00,165,8.48,103,14.56,95,12.63,21,38.1,105,8.57, NULL, NULL,57,0,84,3.57
2020-09-27 04:00:00,142,10.56,70,10,58,12.07,13,15.38,102,7.84, NULL, NULL,50,4,75,2.67
2020-09-27 05:00:00,137,13.14,44,18.18,61,11.48,16,18.75,105,5.71, NULL, NULL,56,5.36,88,7.95
2020-09-27 06:00:00,193,6.74,173,9.83,67,10.45,24,25,263,3.04,164,4.88,94,1.06,88,4.55
2020-09-27 07:00:00,635,5.04,555,4.68,413,4.6,262,4.96,532,3.38,693,1.59,185,0,212,4.25
2020-09-27 08:00:00,893,4.14,682,5.57,259,11.58,475,2.32,591,5.25,875,1.49,268,1.12,233,5.15
2020-09-27 09:00:00,1102,4.36,1048,5.25,88,18.18,695,4.89,828,3.38,1246,1.2,298,1.68,295,3.05
2020-09-27 10:00:00,1310,6.64,1068,3.28,403,7.69,800,3.88,952,3.99,1376,1.45,357,0.84,309,3.88
2020-09-27 11:00:00,904,6.86,1179,3.48,797,7.4,533,9.19,1127,3.46,1527,1.18,419,0.95,377,6.63
2020-09-27 12:00:00,1551,4.9,1286,4.04,1110,5.14,69,18.84,1188,6.06,1561,1.6,421,0.71,330,3.03
2020-09-27 13:00:00,1753,5.48,1298,3.39,1183,5.49, NULL, NULL,1187,5.56,1642,1.04,490,1.02,336,3.87
2020-09-27 14:00:00,1761,4.54,1321,4.47,1187,8.09,12,25,1254,4.15,1816,1.27,358,0.84,345,5.22
2020-09-27 15:00:00,1856,3.66,1342,4.55,1388,4.18,141,19.15,1268,3.94,1766,1.47,49,2.04,365,4.38
2020-09-27 16:00:00,1714,5.13,1308,4.82,1373,3.64,396,11.36,1251,2.88,1723,1.97,68,2.94,293,11.95
2020-09-27 17:00:00,1796,4.84,1286,5.29,1390,4.32,919,5.33,1252,2.32,1771,1.92,316,3.16,339,6.49
2020-09-27 18:00:00,1789,3.24,1171,5.04,1406,3.63,618,6.47,1220,5.08,1714,1.63,483,1.66,403,3.23
2020-09-27 19:00:00,1102,5.17,330,15.45,1198,4.34,170,16.47,828,5.92,82,23.17,457,1.31,431,4.41
2020-09-27 20:00:00,889,5.62,268,13.81,1082,4.81,137,13.87,771,6.36,11,9.09,407,1.72,397,5.79
2020-09-27 21:00:00,722,5.26,223,13,844,4.27,115,14.78,615,7.48,5,20,332,1.51,407,5.9
2020-09-27 22:00:00,554,5.78,182,11.54,605,5.95,60,15,434,7.14,2,0,220,2.27,227,4.85
2020-09-27 23:00:00,388,5.41,172,12.79,362,5.52,70,12.86,252,5.95, NULL, NULL,144,2.08,182,7.14
2020-09-28 00:00:00,257,6.23,147,8.16,226,4.42,46,15.22,164,4.27, NULL, NULL,95,1.05,107,4.67
2020-09-28 01:00:00,176,12.5,129,13.18,129,3.88,31,16.13,105,1.9, NULL, NULL,74,13.51,68,10.29
2020-09-28 02:00:00,116,5.17,42,0,93,10.75,18,11.11,71,2.82, NULL, NULL,46,10.87,40,2.5
2020-09-28 03:00:00,87,3.45,42,9.52,53,9.43,10,0,62,1.61, NULL, NULL,21,4.76,38,5.26
2020-09-28 04:00:00,66,7.58,36,22.22,52,3.85,6,0,72,2.78, NULL, NULL,39,7.69,60,3.33
2020-09-28 05:00:00,101,5.94,43,11.63,63,7.94,16,6.25,142,7.75, NULL, NULL,66,3.03,60,16.67
2020-09-28 06:00:00,314,7.96,287,11.15,147,17.01,52,11.54,731,6.29,424,3.77,231,1.73,215,5.12
2020-09-28 07:00:00,1107,3.25,1513,5.95,829,4.34,533,4.69,1876,4.32,2784,1.19,562,0.36,596,4.87
2020-09-28 08:00:00,1392,3.38,1365,5.13,188,7.45,688,4.22,1651,4.66,2598,0.96,427,0.47,558,4.84
2020-09-28 09:00:00,1470,5.37,1375,5.53,91,18.68,762,3.02,1569,3.63,2365,0.85,493,1.01,470,4.26
2020-09-28 10:00:00,1582,4.24,1258,4.05,667,7.2,862,3.71,1536,4.49,2049,1.12,516,1.16,439,1.82
2020-09-28 11:00:00,1447,7.12,1162,4.48,1164,6.1,713,6.87,1479,3.31,1860,1.56,548,1.64,446,2.24
2020-09-28 12:00:00,1833,5.67,1136,4.75,1354,4.36,244,11.48,1415,4.66,1769,1.58,552,1.27,489,4.5
2020-09-28 13:00:00,1950,5.18,1094,4.57,1394,4.09,24,29.17,1407,4.34,1880,1.81,509,1.18,432,5.09
2020-09-28 14:00:00,1950,5.23,1226,5.55,1420,7.82,102,23.53,1493,4.29,1915,1.36,467,1.28,457,5.03
2020-09-28 15:00:00,2069,4.01,1121,4.82,1484,3.77,462,11.26,1335,5.09,1770,1.69,167,5.39,416,4.57
2020-09-28 16:00:00,2351,3.62,1216,5.76,1703,3.41,976,8.3,1467,2.86,1771,1.41,179,5.59,325,10.15
2020-09-28 17:00:00,2612,3.48,1091,4.86,1878,3.41,1151,5.65,1551,4.51,1653,2.48,468,1.5,415,6.51
2020-09-28 18:00:00,2468,3.65,907,6.5,1844,3.52,542,9.41,1406,4.05,1337,1.87,566,1.41,411,2.68
2020-09-28 19:00:00,1397,4.51,256,14.84,1588,5.73,240,11.67,860,7.33,21,14.29,524,1.15,414,4.59
2020-09-28 20:00:00,1032,5.23,200,19,1277,5.64,175,11.43,736,8.02,5,20,489,1.23,406,5.91
2020-09-28 21:00:00,869,4.95,207,15.46,971,6.28,135,11.85,560,7.68,6,0,367,1.91,315,7.3
2020-09-28 22:00:00,583,5.66,181,13.26,662,5.44,95,16.84,389,5.66,1,0,222,1.35,217,5.53
2020-09-28 23:00:00,393,5.09,173,10.4,447,5.15,66,16.67,263,5.7, NULL, NULL,142,0,170,5.88
2020-09-29 00:00:00,312,9.29,148,8.78,295,6.78,43,9.3,192,4.69,1,100,108,2.78,111,9.01
2020-09-29 01:00:00,184,7.07,84,9.52,164,6.1,23,13.04,127,6.3, NULL, NULL,81,3.7,80,3.75
2020-09-29 02:00:00,85,7.06,53,7.55,82,4.88,18,22.22,73,2.74, NULL, NULL,41,4.88,43,2.33
2020-09-29 03:00:00,68,8.82,49,14.29,61,4.92,8,37.5,74,9.46, NULL, NULL,22,0,43,16.28
2020-09-29 04:00:00,60,10,64,14.06,67,5.97,10,0,61,4.92, NULL, NULL,27,0,38,13.16
2020-09-29 05:00:00,109,11.01,54,9.26,127,10.24,26,7.69,165,8.48, NULL, NULL,67,0,59,3.39
